group,function,value,throughput_num,throughput_type,sample_measured_value,unit,iteration_count
Daitch Mokotoff Soundex (soundex),,,,,18171782.0,ns,5915
Daitch Mokotoff Soundex (soundex),,,,,18282050.0,ns,5950
Daitch Mokotoff Soundex (soundex),,,,,17898500.0,ns,5985
Daitch Mokotoff Soundex (soundex),,,,,17872175.0,ns,6020
Daitch Mokotoff Soundex (soundex),,,,,18099075.0,ns,6055
Daitch Mokotoff Soundex (soundex),,,,,18198499.0,ns,6090
Daitch Mokotoff Soundex (soundex),,,,,18302787.0,ns,6125
Daitch Mokotoff Soundex (soundex),,,,,18344082.0,ns,6160
Daitch Mokotoff Soundex (soundex),,,,,18525216.0,ns,6195
Daitch Mokotoff Soundex (soundex),,,,,18596043.0,ns,6230
Daitch Mokotoff Soundex (soundex),,,,,18843688.0,ns,6265
Daitch Mokotoff Soundex (soundex),,,,,18800967.0,ns,6300
Daitch Mokotoff Soundex (soundex),,,,,19057964.0,ns,6335
Daitch Mokotoff Soundex (soundex),,,,,19016425.0,ns,6370
Daitch Mokotoff Soundex (soundex),,,,,19045572.0,ns,6405
Daitch Mokotoff Soundex (soundex),,,,,19693013.0,ns,6440
Daitch Mokotoff Soundex (soundex),,,,,19934852.0,ns,6475
Daitch Mokotoff Soundex (soundex),,,,,19653162.0,ns,6510
Daitch Mokotoff Soundex (soundex),,,,,20097385.0,ns,6545
Daitch Mokotoff Soundex (soundex),,,,,20459072.0,ns,6580
Daitch Mokotoff Soundex (soundex),,,,,19814272.0,ns,6615
Daitch Mokotoff Soundex (soundex),,,,,19871776.0,ns,6650
Daitch Mokotoff Soundex (soundex),,,,,20264659.0,ns,6685
Daitch Mokotoff Soundex (soundex),,,,,20448209.0,ns,6720
Daitch Mokotoff Soundex (soundex),,,,,20179530.0,ns,6755
Daitch Mokotoff Soundex (soundex),,,,,20564198.0,ns,6790
Daitch Mokotoff Soundex (soundex),,,,,20810297.0,ns,6825
Daitch Mokotoff Soundex (soundex),,,,,20414208.0,ns,6860
Daitch Mokotoff Soundex (soundex),,,,,20503257.0,ns,6895
Daitch Mokotoff Soundex (soundex),,,,,20769011.0,ns,6930
Daitch Mokotoff Soundex (soundex),,,,,20772564.0,ns,6965
Daitch Mokotoff Soundex (soundex),,,,,20947967.0,ns,7000
Daitch Mokotoff Soundex (soundex),,,,,21602777.0,ns,7035
Daitch Mokotoff Soundex (soundex),,,,,21344583.0,ns,7070
Daitch Mokotoff Soundex (soundex),,,,,21849072.0,ns,7105
Daitch Mokotoff Soundex (soundex),,,,,21526238.0,ns,7140
Daitch Mokotoff Soundex (soundex),,,,,21800217.0,ns,7175
Daitch Mokotoff Soundex (soundex),,,,,22131758.0,ns,7210
Daitch Mokotoff Soundex (soundex),,,,,21646238.0,ns,7245
